0.571339564,0.296732665,0.293193717,2
0.373405476,0.377223483,0.389179756,1
0.345368093,0.49650852,0.380453752,2
0.597311035,0.323917354,0.066317627,1
0.348844073,0.53975689,0.267015707,2
0.379832759,0.549670968,0.10122164,2
0.383964584,0.476910256,0.118673647,2
0.751729792,0.389091641,0.214659686,2
0.878439088,0.460415529,0.092495637,1
0.311067388,0.321790856,0.17452007,2
0.553369405,0.283772522,0.214659686,1
0.389244138,0.434811345,0.068062827,2
0.378717823,0.8948533,0.04886562,2
0.61537957,0.303399523,0.12390925,1
0.546155107,0.289318659,0.493891798,2
0.412559436,0.555274577,0.165794066,2
0.346646991,0.65162792,0.247818499,2
0.381341203,0.520647145,0.171029668,2
0.629283489,0.342452369,0.066317627,1
0.615773078,0.290295698,0.265270506,1
0.54444991,0.345009914,0.10122164,1
0.663354648,0.817236127,0.083769634,1
0.637940646,0.513577976,0.171029668,2
0.400655845,0.3988333,0.162303665,2
0.641515002,0.773068192,0.214659686,2
0.679521233,0.542975373,0.083769634,2
0.362485653,0.41943734,0.10122164,2
0.393966224,0.419667232,0.144851658,2
0.539432694,0.294864795,0.247818499,2
0.390391868,0.433087158,0.04886562,1
0.638989998,0.329032443,0.071553229,1
0.562518446,0.419092503,0.345549738,2
0.615445155,0.379723555,0.144851658,2
0.51487129,0.460185638,0.07504363,1
0.936842105,0.467197333,0.162303665,2
0.660895229,0.411994598,0.136125654,2
0.470601738,0.39144803,0.02617801,1
0.826856862,0.449639357,0.038394415,1
0.411510084,0.513894077,0.214659686,2
0.669650762,0.338026955,0.109947644,1
0.335792753,0.4071094,0.008726003,1
0.489949172,0.310554901,0.057591623,1
0.684899164,0.533406132,0.040139616,1
0.503459584,0.306330642,0.10122164,1
0.537596327,0.414121095,0.293193717,2
0.62610264,0.483490905,0.04886562,1
0.767863584,0.461306359,0.038394415,3
0.331857682,0.348084715,0.432809773,2
0.541957698,0.33684876,0.127399651,2
0.624299065,0.383315613,0.267015707,2
0.488768651,0.455128021,0.216404887,2
0.60724709,0.61082215,0.040139616,1
0.473946549,0.424236329,0.057591623,1
0.641810133,0.298169488,0.30017452,2
0.410526316,0.486134659,0.205933682,2
0.527693064,0.327135837,0.205933682,1
0.371995409,0.545015661,0.013961606,3
0.523954747,0.367251933,0.127399651,1
0.413903919,0.521911549,0.083769634,1
0.4974586,0.312394034,0.109947644,1
0.401967536,0.540101727,0.066317627,1
0.52559436,0.334750999,0.106457243,1
0.519691753,0.346274318,0.141361257,1
0.767568454,0.460185638,0.109947644,1
0.671782259,0.589700853,0.061082024,2
0.484964748,0.786603063,0.040139616,1
0.583439908,0.414839507,0.458987784,2
0.384587637,0.442455243,0.82547993,2
0.043876045,0.414322251,0.30017452,2
0.586719134,0.303916779,0.033158813,3
0.348483358,0.448547372,0.561954625,1
0.935005739,0.464007586,0.022687609,3
0.425250041,0.390384781,0.127399651,2
0.809509756,0.404494382,0.109947644,1
0.523757993,0.343199517,0.389179756,2
0.556943761,0.292824506,0.415357766,2
0.638006231,0.540848875,0.092495637,1
0.792588949,0.447771488,0.010471204,1
0.531890474,0.353630851,0.476439791,2
0.605476308,0.308198511,0.10122164,1
0.656730612,0.519239059,0.118673647,2
0.370519757,0.550849162,0.04886562,1
0.520609936,0.360843702,0.144851658,1
0.472831612,0.440558637,0.040139616,1
0.465748483,0.522112704,0.07504363,1
0.390129529,0.288743929,0.144851658,2
0.512379079,0.310669847,0.467713787,2
0.45859977,0.458978706,0.144851658,2
0.342482374,0.48685307,0.30017452,2
0.576586326,0.349033018,0.258289703,2
0.571962617,0.361993161,0.080279232,1
0.600131169,0.28825541,0.301919721,2
0.845646827,0.453662462,0.214659686,2
0.591310051,0.445213943,0.083769634,1
0.382423348,0.642489727,0.12565445,1
0.432103624,0.317078077,0.27574171,2
0.649122807,0.544412196,0.092495637,1
0.547106083,0.416707377,0.151832461,2
0.390752582,0.411879652,0.02617801,1
0.51152648,0.314089485,0.118673647,2
0.402098705,0.362912727,0.10122164,1
0.550647647,0.329664646,0.816753927,2
0.680275455,0.434696399,0.083769634,3
0.558714543,0.36710825,0.158813264,1
0.284833579,0.43096066,0.085514834,2
0.460272176,0.274778011,0.136125654,1
0.469421217,0.437914883,0.109947644,1
1,0.512141153,0.162303665,2
0.485489424,0.428403115,0.07504363,1
0.231578947,0.069369809,0.083769634,2
0.641744548,0.326819736,0.10122164,1
0.416101,0.376131498,0.052356021,1
0.728480079,0.462915601,0.12565445,1
0.490670602,0.426420299,0.389179756,1
0.521560912,0.312307825,0.092495637,1
0.574028529,0.346418001,0.301919721,2
0.612854566,0.37498204,0.406631763,1
0.245318905,0.306388115,0.022687609,3
0.491523201,0.321388546,0.057591623,1
0.375143466,0.395011351,0.171029668,2
0.610231185,0.334291215,0.476439791,1
0.866010821,0.453662462,0.040139616,1
0.126512543,0.307939883,0.171029668,2
0.683128382,0.326245007,0.317626527,2
0.30775537,0.412454381,0.214659686,2
0.353828496,0.655334923,0.387434555,2
0.471880636,0.434523981,0.214659686,2
0.298606329,0.407770338,0.244328098,2
0.548647319,0.313112446,0.301919721,1
0.344548287,0.427167447,0.127399651,2
0.484341695,0.400586224,0.092495637,1
0.403705525,0.424178856,0.301919721,1
0.515658305,0.321014972,0.258289703,2
0.692769306,0.424782321,0.118673647,1
0.440531235,0.484870255,0.162303665,2
0.431644532,0.501594873,0.031413613,1
0.879717987,0.461450042,0.045375218,1
0.531529759,0.333831432,0.162303665,1
0.563666175,0.370815253,0.184991274,1
0.64466306,0.557516021,0.057591623,2
0.630988687,0.546538694,0.127399651,1
0.90949336,0.464180005,0.066317627,2
0.407083128,0.424811058,0.045375218,1
0.42262666,0.382827093,0.228621291,2
0.435218888,0.361044858,0.205933682,2
0.499983604,0.416621167,0.563699825,2
0.455943597,0.512141153,0.066317627,1
0.476274799,0.385269692,0.090750436,1
0.304017052,0.516595304,0,1
0.328676832,0.421563838,0.179755672,2
0.844335137,0.437656254,0.144851658,2
0.672306936,0.655133768,0.176265271,2
0.531333005,0.335009627,0.214659686,2
0.456468273,0.333544067,0.171029668,1
0.625807509,0.309520389,0.520069808,2
0.637973438,0.327480675,0.467713787,2
0.630791933,0.453173942,0.073298429,2
0.509591736,0.316187247,0.65095986,2
0.427020823,0.420615535,0.153577661,3
0,0,0.022687609,1
0.496966716,0.32541165,0.214659686,2
0.571306772,0.33498089,0.982547993,1
0.565010657,0.8669502,0.073298429,2
0.53546483,0.286818587,0.214659686,2
0.544810625,0.909824995,0.607329843,2
0.646532218,0.297451076,0.369982548,2
0.419970487,0.479812638,0.057591623,1
0.412493851,0.435673439,0.057591623,1
0.565699295,0.423316762,0.092495637,2
0.636563371,0.328716342,0.127399651,1
0.470831284,0.257593609,0.345549738,2
0.397081489,0.350125004,0.82547993,2
0.361173963,0.489238196,0.083769634,1
0.278832596,0.399551711,0.020942408,1
0.448303,0.58745941,0.083769634,1
0.342580751,0.504439783,0.092495637,2
0.69542548,0.42998362,0.083769634,1
0.482144614,0.417540734,0.561954625,2
0.320052468,0.325641541,0.127399651,2
0.33372684,0.314146958,0.04886562,1
0.651942941,0.507112273,0.141361257,2
0.393375963,0.4071094,0.258289703,2
0.904935235,0.471795167,0.092495637,2
0.691064109,0.424380011,0.301919721,2
0.792851287,0.449093365,0.033158813,1
0.237252009,0.290870427,0.031413613,1
0.63872766,0.316848185,0.038394415,1
0.772028201,0.391131929,0.214659686,1
0.674995901,0.317796488,0.214659686,1
0.40029513,0.37409121,0.04886562,1
0.864371208,0.448834737,0.034904014,1
0.641219872,0.313083709,0.214659686,2
0.682177406,0.603005834,0.10122164,1
0.725069684,0.361418432,0.057591623,3
0.50355796,0.34009598,0.336823735,2
0.655517298,0.500589097,0.020942408,1
0.552516806,0.325871433,0.301919721,1
0.37084768,0.538003966,0.022687609,1
0.085882932,0.063019052,0.293193717,2
0.796983112,0.419351131,0.207678883,2
0.458107887,0.549699704,0.083769634,1
0.773405476,0.539986781,0.076788831,1
0.386194458,0.299635047,0.371727749,2
0.624200689,0.603494353,0.10122164,1
0.486899492,0.470070979,0.031413613,1
0.577865224,0.35567114,0.258289703,2
0.558025906,0.347653668,0.232111693,2
0.638826037,0.305324866,0.171029668,1
0.814330218,0.432886002,0.066317627,1
0.41478931,0.564527716,0.301919721,1
0.399311363,0.404120808,0.563699825,2
0.276733891,0.406103624,0.05061082,1
0.659550746,0.323371361,0.265270506,2
0.59101492,0.416305066,0.301919721,1
0.526217413,0.45027156,0.07504363,1
0.697524184,0.353487169,0.389179756,2
0.371503525,0.384896118,0.10122164,1
0.784226922,0.458001667,0.188481675,2
0.834071159,0.502255812,0.073298429,2
0.845154943,0.433058421,0.090750436,1
0.512739793,0.339923561,0.563699825,1
0.766617478,0.410299147,0.354275742,2
0.800754222,0.460185638,0.04886562,1
0.099327759,1,0.019197208,1
0.117101164,0.070461795,0.013961606,1
0.626922446,0.397224058,0.301919721,2
0.390588621,0.530130176,0.258289703,2
0.388522709,0.506566281,0.040139616,1
0.416625676,0.348803127,0.171029668,1
0.395245122,0.382424782,0.127399651,2
0.344712248,0.488979568,0.12565445,2
0.536842105,0.344578867,0.282722513,2
0.506082964,0.407597919,1,2
0.47165109,0.463432857,0.083769634,1
0.36953599,0.696284376,0.30017452,2
0.331496967,0.335814248,0.214659686,2
0.626332186,0.377367166,0.214659686,1
0.562846368,0.348889336,0.214659686,2
0.622856206,0.300468404,0.387434555,1
0.430365634,0.45619127,0.087260035,1
0.311985571,0.408718641,0.527050611,2
0.782587309,0.438202247,0.179755672,2
0.293884243,0.417741889,0.040139616,1
0.337891458,0.342567315,0.127399651,1
0.785013937,0.398488462,0.083769634,1
0.632169208,0.777579816,0.078534031,2
0.659255616,0.425903043,0.158813264,2
0.549762256,0.27859996,0.301919721,2
